	geneID	repID	modelID	type	mcmcID	var	mean
633	BGLOBIN	A	CATC10GTR4GAA	post	1633	12.536099456099455	3.138888888888889
634	BGLOBIN	A	CATC10GTR4GAA	post	1634	15.714882964257969	3.3590277777777775
635	BGLOBIN	A	CATC10GTR4GAA	post	1635	14.073076923076929	3.2083333333333335
636	BGLOBIN	A	CATC10GTR4GAA	post	1636	17.502109071484075	3.5298611111111113
637	BGLOBIN	A	CATC10GTR4GAA	post	1637	18.3100305944056	3.5562500000000004
638	BGLOBIN	A	CATC10GTR4GAA	post	1638	19.700815365190376	3.645138888888889
639	BGLOBIN	A	CATC10GTR4GAA	post	1639	24.29840714840715	4.063888888888889
640	BGLOBIN	A	CATC10GTR4GAA	post	1640	18.836604020979024	3.5229166666666667
641	BGLOBIN	A	CATC10GTR4GAA	post	1641	14.28531468531469	3.2333333333333334
642	BGLOBIN	A	CATC10GTR4GAA	post	1642	15.258422202797211	3.3895833333333334
643	BGLOBIN	A	CATC10GTR4GAA	post	1643	13.622727272727271	3.175
644	BGLOBIN	A	CATC10GTR4GAA	post	1644	14.562237762237766	3.2666666666666666
645	BGLOBIN	A	CATC10GTR4GAA	post	1645	15.186728826728826	3.361111111111111
646	BGLOBIN	A	CATC10GTR4GAA	post	1646	14.436192696192691	3.2555555555555555
647	BGLOBIN	A	CATC10GTR4GAA	post	1647	14.980262237762236	3.3041666666666667
648	BGLOBIN	A	CATC10GTR4GAA	post	1648	14.270891608391608	3.2125000000000004
649	BGLOBIN	A	CATC10GTR4GAA	post	1649	13.526783216783222	3.175
650	BGLOBIN	A	CATC10GTR4GAA	post	1650	15.73856206293706	3.2437500000000004
651	BGLOBIN	A	CATC10GTR4GAA	post	1651	15.67622377622378	3.3333333333333335
652	BGLOBIN	A	CATC10GTR4GAA	post	1652	17.19293706293705	3.5749999999999997
653	BGLOBIN	A	CATC10GTR4GAA	post	1653	17.49916083916084	3.5166666666666666
654	BGLOBIN	A	CATC10GTR4GAA	post	1654	14.309999999999999	3.2083333333333335
655	BGLOBIN	A	CATC10GTR4GAA	post	1655	14.600510878010883	3.2569444444444446
656	BGLOBIN	A	CATC10GTR4GAA	post	1656	12.186638986013987	3.1020833333333333
657	BGLOBIN	A	CATC10GTR4GAA	post	1657	14.039992229992228	3.2472222222222222
658	BGLOBIN	A	CATC10GTR4GAA	post	1658	13.895030594405588	3.2645833333333334
659	BGLOBIN	A	CATC10GTR4GAA	post	1659	14.991699689199692	3.3430555555555554
660	BGLOBIN	A	CATC10GTR4GAA	post	1660	17.387270784770802	3.448611111111111
661	BGLOBIN	A	CATC10GTR4GAA	post	1661	19.579811577311578	3.5930555555555554
662	BGLOBIN	A	CATC10GTR4GAA	post	1662	19.279456099456098	3.538888888888889
663	BGLOBIN	A	CATC10GTR4GAA	post	1663	16.47097902097902	3.425
664	BGLOBIN	A	CATC10GTR4GAA	post	1664	17.63040743978245	3.540972222222222
665	BGLOBIN	A	CATC10GTR4GAA	post	1665	16.643479020979022	3.4291666666666667
666	BGLOBIN	A	CATC10GTR4GAA	post	1666	14.878332847707844	3.292361111111111
667	BGLOBIN	A	CATC10GTR4GAA	post	1667	13.842766122766124	3.2444444444444445
668	BGLOBIN	A	CATC10GTR4GAA	post	1668	16.073978243978242	3.352777777777778
669	BGLOBIN	A	CATC10GTR4GAA	post	1669	19.561670551670545	3.6527777777777777
670	BGLOBIN	A	CATC10GTR4GAA	post	1670	20.766980866355873	3.646527777777778
671	BGLOBIN	A	CATC10GTR4GAA	post	1671	19.432975912975916	3.5555555555555554
672	BGLOBIN	A	CATC10GTR4GAA	post	1672	18.01640831390832	3.540277777777778
673	BGLOBIN	A	CATC10GTR4GAA	post	1673	16.37937014374515	3.3881944444444443
674	BGLOBIN	A	CATC10GTR4GAA	post	1674	19.353177447552444	3.6937499999999996
675	BGLOBIN	A	CATC10GTR4GAA	post	1675	16.313457167832166	3.39375
676	BGLOBIN	A	CATC10GTR4GAA	post	1676	18.024794094794103	3.5805555555555557
677	BGLOBIN	A	CATC10GTR4GAA	post	1677	17.844799922299913	3.509722222222222
678	BGLOBIN	A	CATC10GTR4GAA	post	1678	16.172307692307687	3.4000000000000004
679	BGLOBIN	A	CATC10GTR4GAA	post	1679	18.630699300699312	3.6416666666666666
680	BGLOBIN	A	CATC10GTR4GAA	post	1680	15.008771853146843	3.2437500000000004
